,MKOA WA ARUSHA,,,,,,,,Scope of works,,,,,,,,,,
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Samaria ,175,Kichangani,,0.2,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Samaria ,176,Unguuni,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Samaria ,177,Samaria,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Marurani,178,Jamaika,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Marurani,179,Mshikamano,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Marurani,180,Huduma,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Marurani,181,Umoja,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Marurani,182,Marurani kati,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Maji moto,183,Zaire,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Maji moto,184,Msumbiji,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Nduruma,Maji moto,185,Kitongojini,,2.5,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Bwawani,186,Olmavinu,,1.5,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Bwawani,187,Kazamoyo,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Bwawani,188,Bwawani,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Bwawani,189,Mwandeti,,0.2,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Bwawani,190,Lamolok,,2.9,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Bwawani,191,Majengo,,0.4,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Themi ya Simba,192,Nyamagana,,0.5,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Themi ya Simba,193,Songambele,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Themi ya Simba,194,Olemedeye,,0.5,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Themi ya Simba,195,Urangini,,0.5,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Mungushi,196,Burka,,1.9,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Mungushi,197,Kibaoni,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Mungushi,198,Galilaya,,2.5,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Kigongoni,199,Darajani,,0.8,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Bwawani,Kigongoni,200,Masaini,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Lemanyata,Lemanyata,201,Olkokola,,N/A,,0,,0.0,0.0,0.0,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Lemanyata,Lemanyata,202,Lemanyata,,N/A,,0,,0.0,0.0,0.0,50,3,53
,Arusha,Arumeru,Arusha DC,Arumeru Magharibi,Lemanyata,Lemanyata,203,Lesinoni ,,N/A,,0,,0.0,0.0,0.0,50,3,53
,JUMLA NDOGO,,,,,,203,,14.4,91.4,0,200,0,318.0,212.0,530.0,"10,150",609,"10,759"
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gyekrum Lambo,1,Gwandumehhi,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gyekrum Lambo,2,Lambo Kaskazini,,0.7,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gyekrum Lambo,3,Mlima Nyoka,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gyekrum Lambo,4,Mlima Giture,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gendaa,5,Gendaa,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gendaa,6,Naray,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gendaa,7,Titiwi,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gendaa,8,Masabeda,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gendaa,9,Sekondari,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gongali,10,Kati ,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gongali,11,Baghar,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gongali,12,Kinihhe,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Gongali,13,Haydom,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Qorong�aida,14,Magesho,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Qorong�aida,15,Ampa,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Qorong�aida,16,Asilini,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Qorong�aida,17,Qangari,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Qurus,18,Gidmaja,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Qurus,19,Menday,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Qurus,20,Kati,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Bashay,21,Butiama,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Bashay,22,Hallet,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Bashay,23,Umbe,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Bashay,24,Ufana,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Doffa,25,Doffa Juu,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Doffa,26,Njiapanda,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Doffa,27,Qanghari,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Qurus,Doffa,28,Mefurda,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Changarawe,29,Comworks,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Changarawe,30,Tloma,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Changarawe,31,Intsi,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Changarawe,32,Sableta,,1.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Endashangwet,33,Wagh�asi,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Endashangwet,34,Kati,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Endashangwet,35,Chemchem,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Endashangwet,36,Segenge,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Endashangwet,37,Yudeck,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Mang�ola Juu,38,Gendaryandi,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Mang�ola Juu,39,Yudeck,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Mang�ola Juu,40,Kitangw Doffa,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Mang�ola Juu,41,Simhha �A�,,4.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Mang�ola Juu,42,Simhha �B�,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Mang�ola Juu,43,Midabini,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Makhoromba,44,Saidori,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Makhoromba,45,Endang�adi,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Daa,Makhoromba,46,Tloma,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Oldeani,47,Posta,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Oldeani,48,Oldeani Ng�ambo,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Oldeani,49,T.E.C,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Oldeani,50,Ascona,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Oldeani,51,Kiran,,0.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Oldeani,52,Ben-dhu,,3.0,,1,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Kiwanja,53,O.C.E.,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Kiwanja,54,Nitin,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Kiwanja,55,Shah,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Kiwanja,56,Edelweiss,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Kiwanja,57,Idara ya Maji,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Kiwanja,58,Darajani,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Oldeani,Kiwanja,59,Huduma,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimamoja,60,Sangaryan,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimamoja,61,Changarawe,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimamoja,62,Kibaoni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimamoja,63,Park,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Huduma,64,Soweto,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Huduma,65,Sahhata,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Huduma,66,Kirurumo,,0.2,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Huduma,67,Ayatsere,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Rhotia Kati ,68,Rhotia Juu,,1.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Rhotia Kati ,69,Rhotia Kati,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Marera,70,Marera kati,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Marera,71,Huduma,,5.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Marera,72,Dipu,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimatembo,73,Kilimatembo Barabarani,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimatembo,74,Huduma,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimatembo,75,Kilimatembo Juu,,3.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kilimatembo,76,Gilala,,1.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kainam Rhotia,77,Kainam Kusini,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kainam Rhotia,78,Jaranjar,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Kainam Rhotia,79,Hareabi,,4.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Chemchem,80,Aslini,,2.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Chemchem,81,Huduma,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Rhotia,Chemchem,82,Mbulumbulu,,3.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Slahhamo,83,Tloma,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Slahhamo,84,Wheat Scheme,,0.2,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Slahhamo,85,Gendaa,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Slahhamo,86,Aslini,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Slahhamo,87,Tloma Do Dirangw,,4.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kambi ya Simba,88,Seay Juu,,1.8,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kambi ya Simba,89,Seay Chini,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kambi ya Simba,90,Sahhata,,3.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kambi ya Simba,91,Tlawi Juu,,0.2,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kambi ya Simba,92,Tlawi Kati,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kambi ya Simba,93,Harki,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Lositete,94,Kituma,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Lositete,95,Selela,,3.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Lositete,96,Lengipima,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Upper Kitete,97,Kati ,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Upper Kitete,98,Antsi,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Upper Kitete,99,Qangari,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Upper Kitete,100,Bonde la Faru,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Upper Kitete,101,Tloma,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Upper Kitete,102,Saba saba,,5.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Upper Kitete,103,Juu,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kitete,104,Njoro,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kitete,105,Tloma Do Hhawu,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kitete,106,Barai,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mbulumbulu,Kitete,107,Fitsa,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,108,Kambi ya Simba,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,109,Kigongoni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,110,Mbuyuni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,111,Murus,,4.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,112,Kati ,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,113,Mwembeni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,114,Mkwajuni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Qangdend,115,Mandagew,,1.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Mbuga Nyekundu,116,Baray,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Mbuga Nyekundu,117,Mipomeni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Mbuga Nyekundu,118,Mbuyuni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Mbuga Nyekundu,119,Darajani,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Jobaj,120,Shuleni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Jobaj,121,Kisiriri,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Jobaj,122,Gidabugharga,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Jobaj,123,Miembeni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Dumbechand,124,Chemchem,,7.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Dumbechand,125,Gilodabeshta,,2.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Dumbechand,126,Mbuyuni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Dumbechand,127,Dumbechand  Kati ,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Dumbechand,128,Mzambarauni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Dumbechand,129,Eshaw,,4.3,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Dumbechand,130,Gidamilanda,,1.4,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Matala,131,Masolage,,1.7,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Matala,132,Haydesh,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Matala,133,Shuleni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Matala,134,Ibanka,,3.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Endesh,135,Derajida,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Endesh,136,Endesh,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Baray,Endesh,137,Mohadagew,,17.6,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,138,Mayfola,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,139,Naray,,1.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,140,Kisimangeda,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,141,Sasgwenju,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,142,Mswakini,,2.8,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,143,Milangarini,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,144,Mbuyu Senta,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,145,Shuleni,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,146,Mibuyu Miwili,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Mang�ola Barazani,147,Antsa,,2.3,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Laghangareri,148,Mudeland,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Laghangareri,149,Gendarga,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Laghangareri,150,Butahe,,O.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Laghangareri,151,Nguvukazi,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Laghangareri,152,Majimoto,,5.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Maleckchand,153,Maghanyo,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Maleckchand,154,Gidaburjeck,,2.3,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Maleckchand,155,Bugharga,,0.5,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Maleckchand,156,Gidabesh,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Mang�ola,Maleckchand,157,Masiyeda,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Endamaghang,Mikocheni,158,Endabesh,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Endamaghang,Mikocheni,159,Hareabi,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Endamaghang,Mikocheni,160,Kisimangeda,,1.1,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Endamaghang,Endamaghang,161,Migungani,,0.0,,2,,1.6,1.1,2.7,50,3,53
,Arusha,Karatu,Karatu DC,Karatu,Endamaghang,Endamaghang,162,Jangwani,,1.5,,2,,1.6,1.1,2.7,50,3,53
